CEBPB	ACTN1
ZNF107	ACTN1
ZNF254	ACTN1
ZNF43	ACTN1
ZNF625	ACTN1
ZNF681	ACTN1
KIAA1632	ADNP
POU2F1	ADNP
RBMX	ADNP
ZNF254	ADNP
ZNF426	ADNP
ZNF678	ADNP
ZNF681	ADNP
KIAA1632	CEBPB
SORBS3	CEBPB
ZNF141	CEBPB
ZNF426	CEBPB
ZNF442	CEBPB
ZNF625	CEBPB
ZZZ3	CEBPB
CEBPB	CEBPE
PPIE	CEBPE
ZNF141	CEBPE
ZNF442	CEBPE
ZNF606	CEBPE
ZNF615	CEBPE
ZNF681	CEBPE
SEC24B	CEP350
CEP350	CYFIP1
SEC24B	CYFIP1
ZNF43	CYFIP1
ZNF615	CYFIP1
ZNF85	CYFIP1
ADNP	DYNC1LI1
CEBPB	DYNC1LI1
CYFIP1	DYNC1LI1
KIAA1279	DYNC1LI1
RBMX	DYNC1LI1
ZNF254	DYNC1LI1
ZNF600	DYNC1LI1
ZNF615	DYNC1LI1
ZNF681	DYNC1LI1
CYFIP1	FH
PPIE	FH
SORBS3	FH
ZNF426	FH
ZNF493	FH
ZNF606	FH
ZNF615	FH
LPHN1	KIAA1279
POU2F1	KIAA1279
SP2	KIAA1279
WNT5B	KIAA1279
ZNF254	KIAA1279
ZNF606	KIAA1279
ZNF678	KIAA1279
ZNF681	KIAA1279
CEP350	KIAA1632
RBMX	KIAA1632
SEC24B	KIAA1632
ZNF442	KIAA1632
ZNF625	KIAA1632
ZNF678	KIAA1632
ACTN1	LITAF
FH	LITAF
ZNF254	LITAF
ZNF44	LITAF
ZNF442	LITAF
ZNF615	LITAF
ZNF625	LITAF
ZNF681	LITAF
PPIE	LPHN1
SORBS3	LPHN1
SP2	LPHN1
ZNF43	LPHN1
ZNF681	LPHN1
CEP350	METTL9
RBMX	METTL9
SP2	METTL9
ZNF254	METTL9
ZNF606	METTL9
ZNF625	METTL9
ZNF681	METTL9
ZNF85	METTL9
CEBPE	POU2F1
CEP350	POU2F1
KIAA1632	POU2F1
ZNF141	POU2F1
ZNF426	POU2F1
ZNF625	POU2F1
ZNF678	POU2F1
ZNF681	POU2F1
RBMX	PPIE
SORBS3	PPIE
SP2	PPIE
WNT5B	PPIE
ZNF442	PPIE
ZNF600	PPIE
ZNF681	PPIE
CEP350	RBMX
SEC24B	RBMX
SP2	RBMX
ZNF254	RBMX
ZNF442	RBMX
ZNF678	RBMX
KIAA1632	SLC22A4
METTL9	SLC22A4
RBMX	SLC22A4
SP2	SLC22A4
ZNF137	SLC22A4
ZNF442	SLC22A4
CEP350	SORBS3
RBMX	SORBS3
ZNF141	SORBS3
ZNF426	SORBS3
ZNF493	SORBS3
ZNF606	SORBS3
ZNF615	SORBS3
ZNF681	SORBS3
ZZZ3	SORBS3
SEC24B	SP2
ZNF141	SP2
ZNF254	SP2
ACTN1	UBE2D2
DYNC1LI1	UBE2D2
LPHN1	UBE2D2
RBMX	UBE2D2
SP2	UBE2D2
ZNF141	UBE2D2
ZNF354A	UBE2D2
ZNF681	UBE2D2
ZNF85	UBE2D2
KIAA1632	WNT5B
SP2	WNT5B
ZNF107	WNT5B
ZNF43	WNT5B
ZNF625	WNT5B
METTL9	ZNF107
ZNF141	ZNF107
ZNF254	ZNF107
ZNF43	ZNF107
ZNF493	ZNF107
ZNF678	ZNF107
ZNF681	ZNF107
CEP350	ZNF137
FH	ZNF137
METTL9	ZNF137
ZNF254	ZNF137
ZNF442	ZNF137
ZNF600	ZNF137
ZNF615	ZNF137
ZNF678	ZNF137
ZNF681	ZNF137
SEC24B	ZNF141
ZNF43	ZNF141
ZNF678	ZNF141
SEC24B	ZNF254
ZNF615	ZNF254
CEBPE	ZNF354A
CYFIP1	ZNF354A
KIAA1279	ZNF354A
LITAF	ZNF354A
ZNF43	ZNF354A
ZNF625	ZNF354A
ZNF681	ZNF354A
CYFIP1	ZNF426
KIAA1632	ZNF426
SP2	ZNF426
ZNF107	ZNF426
ZZZ3	ZNF426
ZNF254	ZNF43
ZNF678	ZNF43
ADNP	ZNF432
LPHN1	ZNF432
ZNF137	ZNF432
ZNF254	ZNF432
ZNF600	ZNF432
ZNF678	ZNF432
ZNF681	ZNF432
ZNF85	ZNF432
LPHN1	ZNF44
RBMX	ZNF44
SORBS3	ZNF44
ZNF107	ZNF44
ZNF442	ZNF44
ZNF681	ZNF44
ZNF85	ZNF44
SEC24B	ZNF442
ZNF493	ZNF442
ZNF625	ZNF442
ZNF678	ZNF442
CEP350	ZNF493
SEC24B	ZNF493
SP2	ZNF493
ZNF141	ZNF493
ZNF254	ZNF493
METTL9	ZNF600
SEC24B	ZNF600
SP2	ZNF600
ZNF254	ZNF600
ZNF43	ZNF600
ZNF681	ZNF600
CEP350	ZNF606
CYFIP1	ZNF606
KIAA1632	ZNF606
ZNF493	ZNF606
ZNF625	ZNF606
ZNF678	ZNF606
CEP350	ZNF615
CEP350	ZNF625
ZNF141	ZNF625
ZNF615	ZNF625
ZNF681	ZNF625
ZNF85	ZNF625
SEC24B	ZNF678
ZNF615	ZNF678
ZNF254	ZNF678
ZNF254	ZNF681
ZNF678	ZNF681
ZNF43	ZNF681
SP2	ZNF85
ZNF43	ZNF85
ZNF615	ZNF85
ZNF681	ZNF85
CEP350	ZZZ3
CYFIP1	ZZZ3
KIAA1632	ZZZ3
RBMX	ZZZ3
WNT5B	ZZZ3
ZNF141	ZZZ3
ZNF254	ZZZ3
ZNF625	ZZZ3
ZNF681	ZZZ3
